drug_id,ind_id
Compound_DB01330,Disease_C0276089
Compound_DB00420,Disease_C2607914
Compound_DB00880,Disease_C0013604
Compound_DB06691,Disease_C0009443
Compound_DB01139,Disease_C2242472
Compound_DB00681,Disease_C0877445
Compound_DB00240,Disease_C0036508
Compound_DB00871,Disease_C0013238
Compound_DB00373,Disease_C0020538
Compound_DB00274,Disease_C0032285
Compound_DB01177,Disease_C0023467
Compound_DB00798,Disease_C0745528
Compound_DB00681,Disease_C0004030
Compound_DB00846,Disease_C0085074
Compound_DB09324,Disease_C1112209
Compound_DB00954,Disease_C0554628
Compound_DB00512,Disease_C0032308
Compound_DB00263,Disease_C0024535
Compound_DB00218,Disease_C0004626
Compound_DB05265,Disease_C0030920
Compound_DB00240,Disease_C0011616
Compound_DB01137,Disease_C0857846
Compound_DB06203,Disease_C0011860
Compound_DB11596,Disease_C0002888
Compound_DB01155,Disease_C0032302
Compound_DB00438,Disease_C0004626
Compound_DB01607,Disease_C0014013
Compound_DB06691,Disease_C0033774
Compound_DB00438,Disease_C0032308
Compound_DB01150,Disease_C0040425
Compound_DB01433,Disease_C0524662
Compound_DB00207,Disease_C0155862
Compound_DB00950,Disease_C0578870
Compound_DB00760,Disease_C0031154
Compound_DB00845,Disease_C0343467
Compound_DB00618,Disease_C1318973
Compound_DB00299,Disease_C0019360
Compound_DB01212,Disease_C0744451
Compound_DB01036,Disease_C0150045
Compound_DB00218,Disease_C0524688
Compound_DB01607,Disease_C0014836
Compound_DB00186,Disease_C0003467
Compound_DB00249,Disease_C0019357
Compound_DB06820,Disease_C1384589
Compound_DB01214,Disease_C0028840
Compound_DB00438,Disease_C2242472
Compound_DB00223,Disease_C0024138
Compound_DB00240,Disease_C0015230
Compound_DB00871,Disease_C0004096
Compound_DB06243,Disease_C0041228
Compound_DB00911,Disease_C0085166
Compound_DB00427,Disease_C2607914
Compound_DB06708,Disease_C0024535
Compound_DB09350,Disease_C0030757
Compound_DB06742,Disease_C0242429
Compound_DB01656,Disease_C0730607
Compound_DB00902,Disease_C2607914
Compound_DB06702,Disease_C0042023
Compound_DB09014,Disease_C0003469
Compound_DB01053,Disease_C0038395
Compound_DB06589,Disease_C1261473
Compound_DB00438,Disease_C0014179
Compound_DB01212,Disease_C1263758
Compound_DB06148,Disease_C1269683
Compound_DB00207,Disease_C0554628
Compound_DB01607,Disease_C0032290
Compound_DB01139,Disease_C0276088
Compound_DB09125,Disease_C0558595
Compound_DB00792,Disease_C2607914
Compound_DB00420,Disease_C1260880
Compound_DB01192,Disease_C0150055
Compound_DB00835,Disease_C0035460
Compound_DB01130,Disease_C0011616
Compound_DB01139,Disease_C1318973
Compound_DB00833,Disease_C0041912
Compound_DB01060,Disease_C0343378
Compound_DB00766,Disease_C1318973
Compound_DB00491,Disease_C0011860
Compound_DB00479,Disease_C0155860
Compound_DB01602,Disease_C0042029
Compound_DB01212,Disease_C0684256
Compound_DB09324,Disease_C0242172
Compound_DB01394,Disease_C0268108
Compound_DB00766,Disease_C0276088
Compound_DB08931,Disease_C2973725
Compound_DB00240,Disease_C0011615
Compound_DB01211,Disease_C2733595
Compound_DB00798,Disease_C0684256
Compound_DB00976,Disease_C0032302
Compound_DB06401,Disease_C0600142
Compound_DB09324,Disease_C0008311
Compound_DB00254,Disease_C0035793
Compound_DB00775,Disease_C0948089
Compound_DB01137,Disease_C0004626
Compound_DB00223,Disease_C0011615
Compound_DB00341,Disease_C0027424
Compound_DB00599,Disease_C0014544
Compound_DB01060,Disease_C1318973
Compound_DB01053,Disease_C0001261
Compound_DB11574,Disease_C0524910
Compound_DB00647,Disease_C0030193
Compound_DB01194,Disease_C0017612
Compound_DB00348,Disease_C0268490
Compound_DB01331,Disease_C2242472
Compound_DB00137,Disease_C0242383
Compound_DB00954,Disease_C1318973
Compound_DB00792,Disease_C0037383
Compound_DB05630,Disease_C0023281
Compound_DB00692,Disease_C0745136
Compound_DB01212,Disease_C0018081
Compound_DB09244,Disease_C0011581
Compound_DB00517,Disease_C0030920
Compound_DB00602,Disease_C0038463
Compound_DB01410,Disease_C2607914
Compound_DB00684,Disease_C1318973
Compound_DB00838,Disease_C0033775
Compound_DB01331,Disease_C0276089
Compound_DB00954,Disease_C0031350
Compound_DB09050,Disease_C1112209
Compound_DB00798,Disease_C0010930
Compound_DB00722,Disease_C0027051
Compound_DB06691,Disease_C0343065
Compound_DB00438,Disease_C1318973
Compound_DB01100,Disease_C0040517
Compound_DB00494,Disease_C0030567
Compound_DB00424,Disease_C0013428
Compound_DB00846,Disease_C0036508
Compound_DB00681,Disease_C0010414
Compound_DB00438,Disease_C0085437
Compound_DB01260,Disease_C0406326
Compound_DB01331,Disease_C0014179
Compound_DB00218,Disease_C0243001
Compound_DB00581,Disease_C0019151
Compound_DB00710,Disease_C0020437
Compound_DB00427,Disease_C1260880
Compound_DB08877,Disease_C0026987
Compound_DB00637,Disease_C0009766
Compound_DB00798,Disease_C0014347
Compound_DB01137,Disease_C0155862
Compound_DB00373,Disease_C0017612
Compound_DB01211,Disease_C1318973
Compound_DB00607,Disease_C1318973
Compound_DB01212,Disease_C0025294
Compound_DB00858,Disease_C0178416
Compound_DB00798,Disease_C0014836
Compound_DB00254,Disease_C0039128
Compound_DB00210,Disease_C0001144
Compound_DB00341,Disease_C0009443
Compound_DB00828,Disease_C0042029
Compound_DB01114,Disease_C0343065
Compound_DB01607,Disease_C1112209
Compound_DB00618,Disease_C0029291
Compound_DB00263,Disease_C0040592
Compound_DB01413,Disease_C1318973
Compound_DB01626,Disease_C0020538
Compound_DB00525,Disease_C0040252
Compound_DB00405,Disease_C0042109
Compound_DB00838,Disease_C0406317
Compound_DB01146,Disease_C0037383
Compound_DB00607,Disease_C0038160
Compound_DB00684,Disease_C2242472
Compound_DB01330,Disease_C1263758
Compound_DB00209,Disease_C0150045
Compound_DB01053,Disease_C0039133
Compound_DB09183,Disease_C0524910
Compound_DB00623,Disease_C0033975
Compound_DB01053,Disease_C0041912
Compound_DB00427,Disease_C0035460
Compound_DB01139,Disease_C0032308
Compound_DB01606,Disease_C0744130
Compound_DB00835,Disease_C0033774
Compound_DB01113,Disease_C0085096
Compound_DB01577,Disease_C1263846
Compound_DB00254,Disease_C0031350
Compound_DB00254,Disease_C0007947
Compound_DB00438,Disease_C0554628
Compound_DB06211,Disease_C0034186
Compound_DB00240,Disease_C0085074
Compound_DB00273,Disease_C0238111
Compound_DB00881,Disease_C0264716
Compound_DB00460,Disease_C0600518
Compound_DB00771,Disease_C0014356
Compound_DB06637,Disease_C0026769
Compound_DB01053,Disease_C0149985
Compound_DB00438,Disease_C0242172
Compound_DB00809,Disease_C0026961
Compound_DB01580,Disease_C0085612
Compound_DB00858,Disease_C1260899
Compound_DB01212,Disease_C0554628
Compound_DB00618,Disease_C0039128
Compound_DB00424,Disease_C0037036
Compound_DB01053,Disease_C0343532
Compound_DB08941,Disease_C0042373
Compound_DB00209,Disease_C0042023
Compound_DB01082,Disease_C0007947
Compound_DB00931,Disease_C0152516
Compound_DB00902,Disease_C0027424
Compound_DB00948,Disease_C0032290
Compound_DB01111,Disease_C0854135
Compound_DB01007,Disease_C0700345
Compound_DB01607,Disease_C0276089
Compound_DB01147,Disease_C0149725
Compound_DB00479,Disease_C0014347
Compound_DB01246,Disease_C0009766
Compound_DB01330,Disease_C0684256
Compound_DB01411,Disease_C0004096
Compound_DB00970,Disease_C0553580
Compound_DB00838,Disease_C0015230
Compound_DB06698,Disease_C0025281
Compound_DB01072,Disease_C0019693
Compound_DB00433,Disease_C0027498
Compound_DB06809,Disease_C0026764
Compound_DB01607,Disease_C0036130
Compound_DB00692,Disease_C0917798
Compound_DB00525,Disease_C0040250
Compound_DB00684,Disease_C0032308
Compound_DB01254,Disease_C0005699
Compound_DB00740,Disease_C0002736
Compound_DB01116,Disease_C0745136
Compound_DB01147,Disease_C0031350
Compound_DB01053,Disease_C0025293
Compound_DB01148,Disease_C0013428
Compound_DB00280,Disease_C0085612
Compound_DB00479,Disease_C0014836
Compound_DB00589,Disease_C0149931
Compound_DB09543,Disease_C0857177
Compound_DB06237,Disease_C0242350
Compound_DB00771,Disease_C0022104
Compound_DB06691,Disease_C0042109
Compound_DB00509,Disease_C0020473
Compound_DB01160,Disease_C0549315
Compound_DB06725,Disease_C0030193
Compound_DB00681,Disease_C0153252
Compound_DB00427,Disease_C0018621
Compound_DB00611,Disease_C0474368
Compound_DB00684,Disease_C0014347
Compound_DB01260,Disease_C0011616
Compound_DB00662,Disease_C0042963
Compound_DB08877,Disease_C0027022
Compound_DB01000,Disease_C0042029
Compound_DB01246,Disease_C1260880
Compound_DB00618,Disease_C0034362
Compound_DB00601,Disease_C0554628
Compound_DB01139,Disease_C0554628
Compound_DB00685,Disease_C1112209
Compound_DB09324,Disease_C0014347
Compound_DB08797,Disease_C0003862
Compound_DB00833,Disease_C0149725
Compound_DB00954,Disease_C0032302
Compound_DB00835,Disease_C2607914
Compound_DB08941,Disease_C0007820
Compound_DB00490,Disease_C0270549
Compound_DB00254,Disease_C0034362
Compound_DB00978,Disease_C0149725
Compound_DB00507,Disease_C0017536
Compound_DB00589,Disease_C0002453
Compound_DB01359,Disease_C0020538
Compound_DB01623,Disease_C0036341
Compound_DB01212,Disease_C0025295
Compound_DB01261,Disease_C0011860
Compound_DB00254,Disease_C0155866
Compound_DB01246,Disease_C0002994
Compound_DB01053,Disease_C0039614
Compound_DB00137,Disease_C1275684
Compound_DB00766,Disease_C0155862
Compound_DB01137,Disease_C0034186
Compound_DB00607,Disease_C2242472
Compound_DB01148,Disease_C0042023
Compound_DB01211,Disease_C0343378
Compound_DB00384,Disease_C0013604
Compound_DB01260,Disease_C0406317
Compound_DB00833,Disease_C0042029
Compound_DB01137,Disease_C0032302
Compound_DB08911,Disease_C0860594
Compound_DB00940,Disease_C0030920
Compound_DB08903,Disease_C0206525
Compound_DB00692,Disease_C0085096
Compound_DB00981,Disease_C0017612
Compound_DB00254,Disease_C0003175
Compound_DB00190,Disease_C0030567
Compound_DB08933,Disease_C1384589
Compound_DB09555,Disease_C0018621
Compound_DB09555,Disease_C0343065
Compound_DB00557,Disease_C2607914
Compound_DB00760,Disease_C0025295
Compound_DB00218,Disease_C0152936
Compound_DB05109,Disease_C0023269
Compound_DB00643,Disease_C0086227
Compound_DB00950,Disease_C0009766
Compound_DB00681,Disease_C0242172
Compound_DB00557,Disease_C1260880
Compound_DB01590,Disease_C0007134
Compound_DB00558,Disease_C0021400
Compound_DB00190,Disease_C0030568
Compound_DB00557,Disease_C0009766
Compound_DB00512,Disease_C0684256
Compound_DB00479,Disease_C0949083
Compound_DB06691,Disease_C1260880
Compound_DB00246,Disease_C0236780
Compound_DB00902,Disease_C1260880
Compound_DB00495,Disease_C0019693
Compound_DB09274,Disease_C0024535
Compound_DB01026,Disease_C0005716
Compound_DB01393,Disease_C0020473
Compound_DB00388,Disease_C0035455
Compound_DB01076,Disease_C0342881
Compound_DB00196,Disease_C0006848
Compound_DB00328,Disease_C0039503
Compound_DB00091,Disease_C0022575
Compound_DB00300,Disease_C0524909
Compound_DB01076,Disease_C0020538
Compound_DB01420,Disease_C0342527
Compound_DB00288,Disease_C0079773
Compound_DB00199,Disease_C0025289
Compound_DB00605,Disease_C0006444
Compound_DB00115,Disease_C0151482
Compound_DB00972,Disease_C0018621
Compound_DB00651,Disease_C4038730
Compound_DB00332,Disease_C0006277
Compound_DB00550,Disease_C0040127
Compound_DB00199,Disease_C0271429
Compound_DB00619,Disease_C0238198
Compound_DB00281,Disease_C0019112
Compound_DB00472,Disease_C0005587
Compound_DB00884,Disease_C0029458
Compound_DB00977,Disease_C0520676
Compound_DB09321,Disease_C0040252
Compound_DB01110,Disease_C0700345
Compound_DB00472,Disease_C0030319
Compound_DB00328,Disease_C0029408
Compound_DB00624,Disease_C0022735
Compound_DB00603,Disease_C0025874
Compound_DB00104,Disease_C0001206
Compound_DB00201,Disease_C0033893
Compound_DB00936,Disease_C0009443
Compound_DB01223,Disease_C0347950
Compound_DB00856,Disease_C0026838
Compound_DB00199,Disease_C0023241
Compound_DB00655,Disease_C0001144
Compound_DB00327,Disease_C0030193
Compound_DB00915,Disease_C0030567
Compound_DB00230,Disease_C0740447
Compound_DB00994,Disease_C0019147
Compound_DB00281,Disease_C0033774
Compound_DB01240,Disease_C1260880
Compound_DB00239,Disease_C0040252
Compound_DB00695,Disease_C0013604
Compound_DB01357,Disease_C0025323
Compound_DB00388,Disease_C0033775
Compound_DB00501,Disease_C0043515
Compound_DB00564,Disease_C0238111
Compound_DB01110,Disease_C0006846
Compound_DB01377,Disease_C0013395
Compound_DB00201,Disease_C0026838
Compound_DB00266,Disease_C0040053
Compound_DB00983,Disease_C0034067
Compound_DB05311,Disease_C0019243
Compound_DB01132,Disease_C0011860
Compound_DB00199,Disease_C1318973
Compound_DB00994,Disease_C0042029
Compound_DB01064,Disease_C0004245
Compound_DB09152,Disease_C0031190
Compound_DB00888,Disease_C0242379
Compound_DB00288,Disease_C0406326
Compound_DB00388,Disease_C2607914
Compound_DB06756,Disease_C0600041
Compound_DB01136,Disease_C0020538
Compound_DB00624,Disease_C0948896
Compound_DB00282,Disease_C0029401
Compound_DB01172,Disease_C0004626
Compound_DB00196,Disease_C0153252
Compound_DB00472,Disease_C0028768
Compound_DB00325,Disease_C0020538
Compound_DB00994,Disease_C0019151
Compound_DB00199,Disease_C1112209
Compound_DB00213,Disease_C0027662
Compound_DB01045,Disease_C0275959
Compound_DB00787,Disease_C0019348
Compound_DB00136,Disease_C0035086
Compound_DB00266,Disease_C0007780
Compound_DB00603,Disease_C0153685
Compound_DB00476,Disease_C0016053
Compound_DB01356,Disease_C0030193
Compound_DB00661,Disease_C0020538
Compound_DB00903,Disease_C0013604
Compound_DB00651,Disease_C0006266
Compound_DB00289,Disease_C1263846
Compound_DB01306,Disease_C0011849
Compound_DB00993,Disease_C0003873
Compound_DB01223,Disease_C0006266
Compound_DB00935,Disease_C0027424
Compound_DB00281,Disease_C0030757
Compound_DB00152,Disease_C0042847
Compound_DB00446,Disease_C0041466
Compound_DB00199,Disease_C0012546
Compound_DB00694,Disease_C0023487
Compound_DB00347,Disease_C0014544
Compound_DB00252,Disease_C0014544
Compound_DB01076,Disease_C0003850
Compound_DB01223,Disease_C0034067
Compound_DB00328,Disease_C0018099
Compound_DB01377,Disease_C0029456
Compound_DB00564,Disease_C0040997
Compound_DB00630,Disease_C0029458
Compound_DB00091,Disease_C0013238
Compound_DB00325,Disease_C0745138
Compound_DB00552,Disease_C0023443
Compound_DB00501,Disease_C0013295
Compound_DB01240,Disease_C2607914
Compound_DB02701,Disease_C0001144
Compound_DB00440,Disease_C0042029
Compound_DB00936,Disease_C0036508
Compound_DB01223,Disease_C0006277
Compound_DB01172,Disease_C0025289
Compound_DB00421,Disease_C0020538
Compound_DB00784,Disease_C0013390
Compound_DB00233,Disease_C0041327
Compound_DB00994,Disease_C0022568
Compound_DB00694,Disease_C0023467
Compound_DB00331,Disease_C0011860
Compound_DB00865,Disease_C0028754
Compound_DB00239,Disease_C1384589
Compound_DB00825,Disease_C0033774
Compound_DB01018,Disease_C1263846
Compound_DB09221,Disease_C0030920
Compound_DB00712,Disease_C0003873
Compound_DB00501,Disease_C0038358
Compound_DB00465,Disease_C0009766
Compound_DB00367,Disease_C0025323
Compound_DB00201,Disease_C0004604
Compound_DB00175,Disease_C0020479
Compound_DB09321,Disease_C0033774
Compound_DB01026,Disease_C0030409
Compound_DB00175,Disease_C0020443
Compound_DB00787,Disease_C0019345
Compound_DB00957,Disease_C0221392
Compound_DB00288,Disease_C0033775
Compound_DB00661,Disease_C0002963
Compound_DB00448,Disease_C0013295
Compound_DB00936,Disease_C0870082
Compound_DB00199,Disease_C0043167
Compound_DB00305,Disease_C0278498
Compound_DB00388,Disease_C0026961
Compound_DB01377,Disease_C0009806
Compound_DB00196,Disease_C0006849
Compound_DB00277,Disease_C0004096
Compound_DB00203,Disease_C2973725
Compound_DB00288,Disease_C0024138
Compound_DB00257,Disease_C0919659
Compound_DB00853,Disease_C0334579
Compound_DB01064,Disease_C0018790
Compound_DB00196,Disease_C0239295
Compound_DB00335,Disease_C0027051
Compound_DB00884,Disease_C0029401
Compound_DB00370,Disease_C1269683
Compound_DB00936,Disease_C0392171
Compound_DB00146,Disease_C0020598
Compound_DB00335,Disease_C0002962
Compound_DB00199,Disease_C0157749
Compound_DB01018,Disease_C0020538
Compound_DB00257,Disease_C0006849
Compound_DB08826,Disease_C0005283
Compound_DB06724,Disease_C0020598
Compound_DB00241,Disease_C0033893
Compound_DB00213,Disease_C0017168
Compound_DB01076,Disease_C0038454
Compound_DB00888,Disease_C0019829
Compound_DB00986,Disease_C0030920
Compound_DB00136,Disease_C0406317
Compound_DB00180,Disease_C2607914
Compound_DB01110,Disease_C0040261
Compound_DB09321,Disease_C0033775
Compound_DB00252,Disease_C0038220
Compound_DB00915,Disease_C0015371
Compound_DB00307,Disease_C0079773
Compound_DB00175,Disease_C0038454
Compound_DB01357,Disease_C0014175
Compound_DB00214,Disease_C0020538
Compound_DB00736,Disease_C0043515
Compound_DB00199,Disease_C0684256
Compound_DB00563,Disease_C0006413
Compound_DB00153,Disease_C0035579
Compound_DB01172,Disease_C1112209
Compound_DB06715,Disease_C0009443
Compound_DB01240,Disease_C0010200
Compound_DB01065,Disease_C0021603
Compound_DB01172,Disease_C0008311
Compound_DB09357,Disease_C0030446
Compound_DB00398,Disease_C0007134
Compound_DB00067,Disease_C0270327
Compound_DB00936,Disease_C0040252
Compound_DB00935,Disease_C1260880
Compound_DB00605,Disease_C0038013
Compound_DB00448,Disease_C0038358
Compound_DB00822,Disease_C0001973
Compound_DB00619,Disease_C0279543
Compound_DB00936,Disease_C0003873
Compound_DB00861,Disease_C0003873
Compound_DB00252,Disease_C0014547
Compound_DB00367,Disease_C0600142
Compound_DB00883,Disease_C0264716
Compound_DB00153,Disease_C0042870
Compound_DB00936,Disease_C0015967
Compound_DB00994,Disease_C0042164
Compound_DB00067,Disease_C0042974
Compound_DB00388,Disease_C0015967
Compound_DB00196,Disease_C0085436
Compound_DB00288,Disease_C0149922
Compound_DB00584,Disease_C0020538
Compound_DB00461,Disease_C0029408
Compound_DB00446,Disease_C0035585
Compound_DB00152,Disease_C0002892
Compound_DB00214,Disease_C0581377
Compound_DB00492,Disease_C0020538
Compound_DB00501,Disease_C0027662
Compound_DB01356,Disease_C0029408
Compound_DB06811,Disease_C0042345
Compound_DB00199,Disease_C0339968
Compound_DB00588,Disease_C0155877
Compound_DB00281,Disease_C0027796
Compound_DB00563,Disease_C0278996
Compound_DB00651,Disease_C0034067
Compound_DB01026,Disease_C0001622
Compound_DB00232,Disease_C0020538
Compound_DB01076,Disease_C0002962
Compound_DB00503,Disease_C0019693
Compound_DB00553,Disease_C0079773
Compound_DB00503,Disease_C0524910
Compound_DB00588,Disease_C2607914
Compound_DB00332,Disease_C0034067
Compound_DB00288,Disease_C0406317
Compound_DB00067,Disease_C0019069
Compound_DB00375,Disease_C0020473
Compound_DB06777,Disease_C0008350
Compound_DB00996,Disease_C0035258
Compound_DB00539,Disease_C0278488
Compound_DB00977,Disease_C0600142
Compound_DB00153,Disease_C0020626
Compound_DB00501,Disease_C0017168
Compound_DB06710,Disease_C0342527
Compound_DB00153,Disease_C0029458
Compound_DB00232,Disease_C0013604
Compound_DB00328,Disease_C0006444
Compound_DB00502,Disease_C0221765
Compound_DB00258,Disease_C0020598
Compound_DB00332,Disease_C0006266
Compound_DB00215,Disease_C0270549
Compound_DB00279,Disease_C0018021
