,source,relation,target
517,Compound::DB00715,has_side_effect,Disease::C0030193
518,Compound::DB00715,has_side_effect,Disease::C0030567
519,Compound::DB00715,has_side_effect,Disease::C0030920
520,Compound::DB00715,has_side_effect,Disease::C0031154
521,Compound::DB00715,has_side_effect,Disease::C0031350
522,Compound::DB00715,has_side_effect,Disease::C0242429
523,Compound::DB00715,has_side_effect,Disease::C0032285
524,Compound::DB00715,has_side_effect,Disease::C0033578
525,Compound::DB00715,has_side_effect,Disease::C0376358
526,Compound::DB00715,has_side_effect,Disease::C0033581
527,Compound::DB00715,has_side_effect,Disease::C1720797
528,Compound::DB00715,has_side_effect,Disease::C0033774
529,Compound::DB00715,has_side_effect,Disease::C0033975
530,Compound::DB00715,has_side_effect,Disease::C0036337
531,Compound::DB00715,has_side_effect,Disease::C0034065
532,Compound::DB00715,has_side_effect,Disease::C0524702
533,Compound::DB00715,has_side_effect,Disease::C0034069
534,Compound::DB00715,has_side_effect,Disease::C0043144
535,Compound::DB00715,has_side_effect,Disease::C0035258
536,Compound::DB00715,has_side_effect,Disease::C0035455
537,Compound::DB00715,has_side_effect,Disease::C0036130
538,Compound::DB00715,has_side_effect,Disease::C0270846
539,Compound::DB00715,has_side_effect,Disease::C0494475
540,Compound::DB00715,has_side_effect,Disease::C0020683
541,Compound::DB00715,has_side_effect,Disease::C0037199
542,Compound::DB00715,has_side_effect,Disease::C0037299
543,Compound::DB00715,has_side_effect,Disease::C0038220
544,Compound::DB00715,has_side_effect,Disease::C0038325
545,Compound::DB00715,has_side_effect,Disease::C0038358
546,Compound::DB00715,has_side_effect,Disease::C0038363
547,Compound::DB00715,has_side_effect,Disease::C0039240
548,Compound::DB00715,has_side_effect,Disease::C0039520
549,Compound::DB00715,has_side_effect,Disease::C0039621
550,Compound::DB00715,has_side_effect,Disease::C0040034
551,Compound::DB00715,has_side_effect,Disease::C0040053
552,Compound::DB00715,has_side_effect,Disease::C0040147
553,Compound::DB00715,has_side_effect,Disease::C0040460
554,Compound::DB00715,has_side_effect,Disease::C0041976
555,Compound::DB00715,has_side_effect,Disease::C0042024
556,Compound::DB00715,has_side_effect,Disease::C0042029
557,Compound::DB00715,has_side_effect,Disease::C0042109
558,Compound::DB00715,has_side_effect,Disease::C0042345
559,Compound::DB00715,has_side_effect,Disease::C0042376
560,Compound::DB00715,has_side_effect,Disease::C0042510
561,Compound::DB00715,has_side_effect,Disease::C0042571
562,Compound::DB00715,has_side_effect,Disease::C0042963
563,Compound::DB00715,has_side_effect,Disease::C0043250
564,Compound::DB00715,has_side_effect,Disease::C0017605
565,Compound::DB00715,has_side_effect,Disease::C0026961
566,Compound::DB00715,has_side_effect,Disease::C0080274
567,Compound::DB00715,has_side_effect,Disease::C0030590
568,Compound::DB00715,has_side_effect,Disease::C0003862
569,Compound::DB00715,has_side_effect,Disease::C0151636
570,Compound::DB00715,has_side_effect,Disease::C0038454
571,Compound::DB00715,has_side_effect,Disease::C0242422
572,Compound::DB00715,has_side_effect,Disease::C2267227
573,Compound::DB00715,has_side_effect,Disease::C0039503
574,Compound::DB00715,has_side_effect,Disease::C0028734
575,Compound::DB00715,has_side_effect,Disease::C0013428
576,Compound::DB00715,has_side_effect,Disease::C0948089
577,Compound::DB00715,has_side_effect,Disease::C0004245
578,Compound::DB00715,has_side_effect,Disease::C0231528
579,Compound::DB05246,has_side_effect,Disease::C0003467
580,Compound::DB05246,has_side_effect,Disease::C0009806
581,Compound::DB05246,has_side_effect,Disease::C0014742
582,Compound::DB05246,has_side_effect,Disease::C0015230
583,Compound::DB05246,has_side_effect,Disease::C0021603
584,Compound::DB05246,has_side_effect,Disease::C0917801
585,Compound::DB05246,has_side_effect,Disease::C0027497
586,Compound::DB05246,has_side_effect,Disease::C0033975
587,Compound::DB05246,has_side_effect,Disease::C0036337
588,Compound::DB05246,has_side_effect,Disease::C0038325
589,Compound::DB05246,has_side_effect,Disease::C0042109
590,Compound::DB05246,has_side_effect,Disease::C0042963
591,Compound::DB01400,has_side_effect,Disease::C0002792
592,Compound::DB01400,has_side_effect,Disease::C0006266
593,Compound::DB01400,has_side_effect,Disease::C0015230
594,Compound::DB01400,has_side_effect,Disease::C0018790
595,Compound::DB01400,has_side_effect,Disease::C0020649
596,Compound::DB01400,has_side_effect,Disease::C0021603
597,Compound::DB01400,has_side_effect,Disease::C0917801
598,Compound::DB01400,has_side_effect,Disease::C0027497
599,Compound::DB01400,has_side_effect,Disease::C0029408
600,Compound::DB01400,has_side_effect,Disease::C0033774
601,Compound::DB01400,has_side_effect,Disease::C0235063
602,Compound::DB01400,has_side_effect,Disease::C0043144
603,Compound::DB01400,has_side_effect,Disease::C0270846
604,Compound::DB01400,has_side_effect,Disease::C0494475
605,Compound::DB01400,has_side_effect,Disease::C0020683
606,Compound::DB01400,has_side_effect,Disease::C0042024
607,Compound::DB01400,has_side_effect,Disease::C0042109
608,Compound::DB01400,has_side_effect,Disease::C0042963
609,Compound::DB01400,has_side_effect,Disease::C0003862
610,Compound::DB01400,has_side_effect,Disease::C0004245
611,Compound::DB00952,has_side_effect,Disease::C0002170
612,Compound::DB00952,has_side_effect,Disease::C4083212
613,Compound::DB00952,has_side_effect,Disease::C0002792
614,Compound::DB00952,has_side_effect,Disease::C0002962
615,Compound::DB00952,has_side_effect,Disease::C0002963
616,Compound::DB00952,has_side_effect,Disease::C0003467
617,Compound::DB00952,has_side_effect,Disease::C0004096
618,Compound::DB00952,has_side_effect,Disease::C0004238
619,Compound::DB00952,has_side_effect,Disease::C0235480
620,Compound::DB00952,has_side_effect,Disease::C0006277
621,Compound::DB00952,has_side_effect,Disease::C0009806
622,Compound::DB00952,has_side_effect,Disease::C0010200
623,Compound::DB00952,has_side_effect,Disease::C0010692
624,Compound::DB00952,has_side_effect,Disease::C0011581
625,Compound::DB00952,has_side_effect,Disease::C0015230
626,Compound::DB00952,has_side_effect,Disease::C0016436
627,Compound::DB00952,has_side_effect,Disease::C0020649
628,Compound::DB00952,has_side_effect,Disease::C0020676
629,Compound::DB00952,has_side_effect,Disease::C0027051
630,Compound::DB00952,has_side_effect,Disease::C0027497
631,Compound::DB00952,has_side_effect,Disease::C0027796
632,Compound::DB00952,has_side_effect,Disease::C0030193
633,Compound::DB00952,has_side_effect,Disease::C0032285
634,Compound::DB00952,has_side_effect,Disease::C0033774
635,Compound::DB00952,has_side_effect,Disease::C0034186
636,Compound::DB00952,has_side_effect,Disease::C0035435
637,Compound::DB00952,has_side_effect,Disease::C0270846
638,Compound::DB00952,has_side_effect,Disease::C0494475
639,Compound::DB00952,has_side_effect,Disease::C0020683
640,Compound::DB00952,has_side_effect,Disease::C0037199
641,Compound::DB00952,has_side_effect,Disease::C0038358
642,Compound::DB00952,has_side_effect,Disease::C0040034
643,Compound::DB00952,has_side_effect,Disease::C0042024
644,Compound::DB00952,has_side_effect,Disease::C0042109
645,Compound::DB00952,has_side_effect,Disease::C0042510
646,Compound::DB00952,has_side_effect,Disease::C0042571
647,Compound::DB00952,has_side_effect,Disease::C0042963
648,Compound::DB00952,has_side_effect,Disease::C0030590
649,Compound::DB00952,has_side_effect,Disease::C0003862
650,Compound::DB00952,has_side_effect,Disease::C0151636
651,Compound::DB00952,has_side_effect,Disease::C0038454
652,Compound::DB00952,has_side_effect,Disease::C0948089
653,Compound::DB00952,has_side_effect,Disease::C0231528
654,Compound::DB00997,has_side_effect,Disease::C0002170
655,Compound::DB00997,has_side_effect,Disease::C4083212
656,Compound::DB00997,has_side_effect,Disease::C0002792
657,Compound::DB00997,has_side_effect,Disease::C0002962
658,Compound::DB00997,has_side_effect,Disease::C0003467
659,Compound::DB00997,has_side_effect,Disease::C0003962
660,Compound::DB00997,has_side_effect,Disease::C0004096
661,Compound::DB00997,has_side_effect,Disease::C0004604
662,Compound::DB00997,has_side_effect,Disease::C0006277
663,Compound::DB00997,has_side_effect,Disease::C0006849
664,Compound::DB00997,has_side_effect,Disease::C0700345
665,Compound::DB00997,has_side_effect,Disease::C0009806
666,Compound::DB00997,has_side_effect,Disease::C0010200
667,Compound::DB00997,has_side_effect,Disease::C0010414
668,Compound::DB00997,has_side_effect,Disease::C0010692
669,Compound::DB00997,has_side_effect,Disease::C0011849
670,Compound::DB00997,has_side_effect,Disease::C0013395
671,Compound::DB00997,has_side_effect,Disease::C0013595
672,Compound::DB00997,has_side_effect,Disease::C0013922
673,Compound::DB00997,has_side_effect,Disease::C0014742
674,Compound::DB00997,has_side_effect,Disease::C0015230
675,Compound::DB00997,has_side_effect,Disease::C0016436
676,Compound::DB00997,has_side_effect,Disease::C0016867
677,Compound::DB00997,has_side_effect,Disease::C0017574
678,Compound::DB00997,has_side_effect,Disease::C0017575
679,Compound::DB00997,has_side_effect,Disease::C0018790
680,Compound::DB00997,has_side_effect,Disease::C0018802
681,Compound::DB00997,has_side_effect,Disease::C1961112
682,Compound::DB00997,has_side_effect,Disease::C0019345
683,Compound::DB00997,has_side_effect,Disease::C0019348
684,Compound::DB00997,has_side_effect,Disease::C0019360
685,Compound::DB00997,has_side_effect,Disease::C0020538
686,Compound::DB00997,has_side_effect,Disease::C0020649
687,Compound::DB00997,has_side_effect,Disease::C0020651
688,Compound::DB00997,has_side_effect,Disease::C0021400
689,Compound::DB00997,has_side_effect,Disease::C0021603
690,Compound::DB00997,has_side_effect,Disease::C0917801
691,Compound::DB00997,has_side_effect,Disease::C0022568
692,Compound::DB00997,has_side_effect,Disease::C0149931
693,Compound::DB00997,has_side_effect,Disease::C0027497
694,Compound::DB00997,has_side_effect,Disease::C0027796
695,Compound::DB00997,has_side_effect,Disease::C0029408
696,Compound::DB00997,has_side_effect,Disease::C0030193
697,Compound::DB00997,has_side_effect,Disease::C0031350
698,Compound::DB00997,has_side_effect,Disease::C0242429
699,Compound::DB00997,has_side_effect,Disease::C0032285
700,Compound::DB00997,has_side_effect,Disease::C0033246
701,Compound::DB00997,has_side_effect,Disease::C0033774
702,Compound::DB00997,has_side_effect,Disease::C0033860
703,Compound::DB00997,has_side_effect,Disease::C0034065
704,Compound::DB00997,has_side_effect,Disease::C0524702
705,Compound::DB00997,has_side_effect,Disease::C0035455
706,Compound::DB00997,has_side_effect,Disease::C0270846
707,Compound::DB00997,has_side_effect,Disease::C0494475
708,Compound::DB00997,has_side_effect,Disease::C0020683
709,Compound::DB00997,has_side_effect,Disease::C0036980
710,Compound::DB00997,has_side_effect,Disease::C0037199
711,Compound::DB00997,has_side_effect,Disease::C0037299
712,Compound::DB00997,has_side_effect,Disease::C0038325
713,Compound::DB00997,has_side_effect,Disease::C0038358
714,Compound::DB00997,has_side_effect,Disease::C0038363
715,Compound::DB00997,has_side_effect,Disease::C0040034
716,Compound::DB00997,has_side_effect,Disease::C0040038
717,Compound::DB00997,has_side_effect,Disease::C0040053
718,Compound::DB00997,has_side_effect,Disease::C0040558
719,Compound::DB00997,has_side_effect,Disease::C0042029
720,Compound::DB00997,has_side_effect,Disease::C0042109
721,Compound::DB00997,has_side_effect,Disease::C0042571
722,Compound::DB00997,has_side_effect,Disease::C0042963
723,Compound::DB00997,has_side_effect,Disease::C0030590
724,Compound::DB00997,has_side_effect,Disease::C0003862
725,Compound::DB00997,has_side_effect,Disease::C0151636
726,Compound::DB00997,has_side_effect,Disease::C0149871
727,Compound::DB00997,has_side_effect,Disease::C0038454
728,Compound::DB00997,has_side_effect,Disease::C0028734
729,Compound::DB00997,has_side_effect,Disease::C0013428
730,Compound::DB00997,has_side_effect,Disease::C0004245
731,Compound::DB00997,has_side_effect,Disease::C0231528
732,Compound::DB00524,has_side_effect,Disease::C0003467
733,Compound::DB00524,has_side_effect,Disease::C0004604
734,Compound::DB00524,has_side_effect,Disease::C0009806
735,Compound::DB00524,has_side_effect,Disease::C0010200
736,Compound::DB00524,has_side_effect,Disease::C0013395
737,Compound::DB00524,has_side_effect,Disease::C0014742
738,Compound::DB00524,has_side_effect,Disease::C0015230
739,Compound::DB00524,has_side_effect,Disease::C0020651
740,Compound::DB00524,has_side_effect,Disease::C0242350
741,Compound::DB00524,has_side_effect,Disease::C0021603
742,Compound::DB00524,has_side_effect,Disease::C0917801
743,Compound::DB00524,has_side_effect,Disease::C0027497
744,Compound::DB00524,has_side_effect,Disease::C0030193
745,Compound::DB00524,has_side_effect,Disease::C0033774
746,Compound::DB00524,has_side_effect,Disease::C0020683
747,Compound::DB00524,has_side_effect,Disease::C0038325
748,Compound::DB00524,has_side_effect,Disease::C0040034
749,Compound::DB00524,has_side_effect,Disease::C0042109
750,Compound::DB00524,has_side_effect,Disease::C0042571
751,Compound::DB00524,has_side_effect,Disease::C0042963
752,Compound::DB00524,has_side_effect,Disease::C0003862
753,Compound::DB00524,has_side_effect,Disease::C0149871
754,Compound::DB00524,has_side_effect,Disease::C0028734
755,Compound::DB00571,has_side_effect,Disease::C0002170
756,Compound::DB00571,has_side_effect,Disease::C4083212
757,Compound::DB00571,has_side_effect,Disease::C0002792
758,Compound::DB00571,has_side_effect,Disease::C0006266
759,Compound::DB00571,has_side_effect,Disease::C0006277
760,Compound::DB00571,has_side_effect,Disease::C0009806
761,Compound::DB00571,has_side_effect,Disease::C0010200
762,Compound::DB00571,has_side_effect,Disease::C0013395
763,Compound::DB00571,has_side_effect,Disease::C0014742
764,Compound::DB00571,has_side_effect,Disease::C0015230
765,Compound::DB00571,has_side_effect,Disease::C0018790
766,Compound::DB00571,has_side_effect,Disease::C0242350
767,Compound::DB00571,has_side_effect,Disease::C0021603
768,Compound::DB00571,has_side_effect,Disease::C0917801
769,Compound::DB00571,has_side_effect,Disease::C0024141
770,Compound::DB00571,has_side_effect,Disease::C0027497
771,Compound::DB00571,has_side_effect,Disease::C0030193
772,Compound::DB00571,has_side_effect,Disease::C0030848
773,Compound::DB00571,has_side_effect,Disease::C0031350
774,Compound::DB00571,has_side_effect,Disease::C0242429
775,Compound::DB00571,has_side_effect,Disease::C0034734
776,Compound::DB00571,has_side_effect,Disease::C0035243
777,Compound::DB00571,has_side_effect,Disease::C0041912
778,Compound::DB00571,has_side_effect,Disease::C0270846
779,Compound::DB00571,has_side_effect,Disease::C0494475
780,Compound::DB00571,has_side_effect,Disease::C0037299
781,Compound::DB00571,has_side_effect,Disease::C0038325
782,Compound::DB00571,has_side_effect,Disease::C0042109
783,Compound::DB00571,has_side_effect,Disease::C0042571
784,Compound::DB00571,has_side_effect,Disease::C0042963
785,Compound::DB00571,has_side_effect,Disease::C0004245
786,Compound::DB00501,has_side_effect,Disease::C0002170
787,Compound::DB00501,has_side_effect,Disease::C4083212
788,Compound::DB00501,has_side_effect,Disease::C0002792
789,Compound::DB00501,has_side_effect,Disease::C0003467
790,Compound::DB00501,has_side_effect,Disease::C0009806
