,Unnamed: 0,source,relation,target
450,450,Compound::DB00368,has_approved_interaction,Disease::C0006277
451,451,Compound::DB00595,has_approved_interaction,Disease::C0006277
452,452,Compound::DB00618,has_approved_interaction,Disease::C0006277
453,453,Compound::DB00668,has_approved_interaction,Disease::C0006277
454,454,Compound::DB00671,has_approved_interaction,Disease::C0006277
455,455,Compound::DB00681,has_approved_interaction,Disease::C0006277
456,456,Compound::DB00759,has_approved_interaction,Disease::C0006277
457,457,Compound::DB00816,has_approved_interaction,Disease::C0006277
458,458,Compound::DB00871,has_approved_interaction,Disease::C0006277
459,459,Compound::DB00954,has_approved_interaction,Disease::C0006277
460,460,Compound::DB00978,has_approved_interaction,Disease::C0006277
461,461,Compound::DB01000,has_approved_interaction,Disease::C0006277
462,462,Compound::DB01017,has_approved_interaction,Disease::C0006277
463,463,Compound::DB01059,has_approved_interaction,Disease::C0006277
464,464,Compound::DB01150,has_approved_interaction,Disease::C0006277
465,465,Compound::DB01165,has_approved_interaction,Disease::C0006277
466,466,Compound::DB01223,has_approved_interaction,Disease::C0006277
467,467,Compound::DB01291,has_approved_interaction,Disease::C0006277
468,468,Compound::DB01364,has_approved_interaction,Disease::C0006277
469,469,Compound::DB02703,has_approved_interaction,Disease::C0006277
470,470,Compound::DB06151,has_approved_interaction,Disease::C0006277
471,471,Compound::DB00254,has_approved_interaction,Disease::C0006309
472,472,Compound::DB00595,has_approved_interaction,Disease::C0006309
473,473,Compound::DB00618,has_approved_interaction,Disease::C0006309
474,474,Compound::DB00681,has_approved_interaction,Disease::C0006309
475,475,Compound::DB00759,has_approved_interaction,Disease::C0006309
476,476,Compound::DB01017,has_approved_interaction,Disease::C0006309
477,477,Compound::DB01082,has_approved_interaction,Disease::C0006309
478,478,Compound::DB02703,has_approved_interaction,Disease::C0006309
479,479,Compound::DB00541,has_approved_interaction,Disease::C0006413
480,480,Compound::DB00563,has_approved_interaction,Disease::C0006413
481,481,Compound::DB00997,has_approved_interaction,Disease::C0006413
482,482,Compound::DB01234,has_approved_interaction,Disease::C0006413
483,483,Compound::DB09321,has_approved_interaction,Disease::C0006434
484,484,Compound::DB09345,has_approved_interaction,Disease::C0006434
485,485,Compound::DB00328,has_approved_interaction,Disease::C0006444
486,486,Compound::DB00443,has_approved_interaction,Disease::C0006444
487,487,Compound::DB00605,has_approved_interaction,Disease::C0006444
488,488,Compound::DB00620,has_approved_interaction,Disease::C0006444
489,489,Compound::DB00741,has_approved_interaction,Disease::C0006444
490,490,Compound::DB00788,has_approved_interaction,Disease::C0006444
491,491,Compound::DB00860,has_approved_interaction,Disease::C0006444
492,492,Compound::DB00959,has_approved_interaction,Disease::C0006444
493,493,Compound::DB01234,has_approved_interaction,Disease::C0006444
494,494,Compound::DB01380,has_approved_interaction,Disease::C0006444
495,495,Compound::DB01397,has_approved_interaction,Disease::C0006444
496,496,Compound::DB00681,has_approved_interaction,Disease::C0006840
497,497,Compound::DB01263,has_approved_interaction,Disease::C0006840
498,498,Compound::DB00257,has_approved_interaction,Disease::C0006846
499,499,Compound::DB00620,has_approved_interaction,Disease::C0006846
500,500,Compound::DB00646,has_approved_interaction,Disease::C0006846
501,501,Compound::DB00681,has_approved_interaction,Disease::C0006846
502,502,Compound::DB01026,has_approved_interaction,Disease::C0006846
503,503,Compound::DB01110,has_approved_interaction,Disease::C0006846
504,504,Compound::DB01127,has_approved_interaction,Disease::C0006846
505,505,Compound::DB01188,has_approved_interaction,Disease::C0006846
506,506,Compound::DB09321,has_approved_interaction,Disease::C0006846
507,507,Compound::DB00196,has_approved_interaction,Disease::C0006848
508,508,Compound::DB00646,has_approved_interaction,Disease::C0006848
509,509,Compound::DB00196,has_approved_interaction,Disease::C0006849
510,510,Compound::DB00257,has_approved_interaction,Disease::C0006849
511,511,Compound::DB00646,has_approved_interaction,Disease::C0006849
512,512,Compound::DB00681,has_approved_interaction,Disease::C0006849
513,513,Compound::DB01026,has_approved_interaction,Disease::C0006849
514,514,Compound::DB00002,has_approved_interaction,Disease::C0007102
515,515,Compound::DB00432,has_approved_interaction,Disease::C0007102
516,516,Compound::DB00544,has_approved_interaction,Disease::C0007102
517,517,Compound::DB09343,has_approved_interaction,Disease::C0007102
518,518,Compound::DB00279,has_approved_interaction,Disease::C0007115
519,519,Compound::DB00451,has_approved_interaction,Disease::C0007115
520,520,Compound::DB00997,has_approved_interaction,Disease::C0007115
521,521,Compound::DB08828,has_approved_interaction,Disease::C0007117
522,522,Compound::DB09143,has_approved_interaction,Disease::C0007117
523,523,Compound::DB00317,has_approved_interaction,Disease::C0007131
524,524,Compound::DB00361,has_approved_interaction,Disease::C0007131
525,525,Compound::DB00441,has_approved_interaction,Disease::C0007131
526,526,Compound::DB00530,has_approved_interaction,Disease::C0007131
527,527,Compound::DB00642,has_approved_interaction,Disease::C0007131
528,528,Compound::DB00707,has_approved_interaction,Disease::C0007131
529,529,Compound::DB01229,has_approved_interaction,Disease::C0007131
530,530,Compound::DB01248,has_approved_interaction,Disease::C0007131
531,531,Compound::DB05578,has_approved_interaction,Disease::C0007131
532,532,Compound::DB09035,has_approved_interaction,Disease::C0007131
533,533,Compound::DB09037,has_approved_interaction,Disease::C0007131
534,534,Compound::DB09079,has_approved_interaction,Disease::C0007131
535,535,Compound::DB09559,has_approved_interaction,Disease::C0007131
536,536,Compound::DB11363,has_approved_interaction,Disease::C0007131
537,537,Compound::DB00398,has_approved_interaction,Disease::C0007134
538,538,Compound::DB00877,has_approved_interaction,Disease::C0007134
539,539,Compound::DB01268,has_approved_interaction,Disease::C0007134
540,540,Compound::DB01590,has_approved_interaction,Disease::C0007134
541,541,Compound::DB06287,has_approved_interaction,Disease::C0007134
542,542,Compound::DB06589,has_approved_interaction,Disease::C0007134
543,543,Compound::DB06626,has_approved_interaction,Disease::C0007134
544,544,Compound::DB06824,has_approved_interaction,Disease::C0007134
545,545,Compound::DB08875,has_approved_interaction,Disease::C0007134
546,546,Compound::DB00290,has_approved_interaction,Disease::C0007137
547,547,Compound::DB11595,has_approved_interaction,Disease::C0007138
548,548,Compound::DB00571,has_approved_interaction,Disease::C0007194
549,549,Compound::DB00266,has_approved_interaction,Disease::C0007780
550,550,Compound::DB00682,has_approved_interaction,Disease::C0007780
551,551,Compound::DB00758,has_approved_interaction,Disease::C0007780
552,552,Compound::DB00797,has_approved_interaction,Disease::C0007820
553,553,Compound::DB08941,has_approved_interaction,Disease::C0007820
554,554,Compound::DB00290,has_approved_interaction,Disease::C0007847
555,555,Compound::DB01030,has_approved_interaction,Disease::C0007847
556,556,Compound::DB00207,has_approved_interaction,Disease::C0007947
557,557,Compound::DB00254,has_approved_interaction,Disease::C0007947
558,558,Compound::DB00263,has_approved_interaction,Disease::C0007947
559,559,Compound::DB00537,has_approved_interaction,Disease::C0007947
560,560,Compound::DB00618,has_approved_interaction,Disease::C0007947
561,561,Compound::DB01017,has_approved_interaction,Disease::C0007947
562,562,Compound::DB01059,has_approved_interaction,Disease::C0007947
563,563,Compound::DB01082,has_approved_interaction,Disease::C0007947
564,564,Compound::DB01165,has_approved_interaction,Disease::C0007947
565,565,Compound::DB01212,has_approved_interaction,Disease::C0007947
566,566,Compound::DB02703,has_approved_interaction,Disease::C0007947
567,567,Compound::DB00577,has_approved_interaction,Disease::C0008049
568,568,Compound::DB00787,has_approved_interaction,Disease::C0008049
569,569,Compound::DB00254,has_approved_interaction,Disease::C0008149
570,570,Compound::DB02703,has_approved_interaction,Disease::C0008149
571,571,Compound::DB00199,has_approved_interaction,Disease::C0008311
572,572,Compound::DB00415,has_approved_interaction,Disease::C0008311
573,573,Compound::DB00479,has_approved_interaction,Disease::C0008311
574,574,Compound::DB00798,has_approved_interaction,Disease::C0008311
575,575,Compound::DB01172,has_approved_interaction,Disease::C0008311
576,576,Compound::DB01327,has_approved_interaction,Disease::C0008311
577,577,Compound::DB02703,has_approved_interaction,Disease::C0008311
578,578,Compound::DB09324,has_approved_interaction,Disease::C0008311
579,579,Compound::DB01586,has_approved_interaction,Disease::C0008312
580,580,Compound::DB06211,has_approved_interaction,Disease::C0008325
581,581,Compound::DB01586,has_approved_interaction,Disease::C0008350
582,582,Compound::DB02659,has_approved_interaction,Disease::C0008350
583,583,Compound::DB06777,has_approved_interaction,Disease::C0008350
584,584,Compound::DB00254,has_approved_interaction,Disease::C0008354
585,585,Compound::DB01017,has_approved_interaction,Disease::C0008354
586,586,Compound::DB02703,has_approved_interaction,Disease::C0008354
587,587,Compound::DB00359,has_approved_interaction,Disease::C0008513
588,588,Compound::DB00591,has_approved_interaction,Disease::C0008526
589,589,Compound::DB00036,has_approved_interaction,Disease::C0008533
590,590,Compound::DB00100,has_approved_interaction,Disease::C0008533
591,591,Compound::DB11608,has_approved_interaction,Disease::C0008533
592,592,Compound::DB01026,has_approved_interaction,Disease::C0008582
593,593,Compound::DB01263,has_approved_interaction,Disease::C0008582
594,594,Compound::DB00651,has_approved_interaction,Disease::C0008677
595,595,Compound::DB01274,has_approved_interaction,Disease::C0008677
596,596,Compound::DB01409,has_approved_interaction,Disease::C0008677
597,597,Compound::DB09082,has_approved_interaction,Disease::C0008677
598,598,Compound::DB08874,has_approved_interaction,Disease::C0009062
599,599,Compound::DB00201,has_approved_interaction,Disease::C0009088
600,600,Compound::DB00320,has_approved_interaction,Disease::C0009088
601,601,Compound::DB00669,has_approved_interaction,Disease::C0009088
602,602,Compound::DB00696,has_approved_interaction,Disease::C0009088
603,603,Compound::DB01174,has_approved_interaction,Disease::C0009088
604,604,Compound::DB00681,has_approved_interaction,Disease::C0009186
605,605,Compound::DB01026,has_approved_interaction,Disease::C0009186
606,606,Compound::DB01263,has_approved_interaction,Disease::C0009186
607,607,Compound::DB00051,has_approved_interaction,Disease::C0009324
608,608,Compound::DB00065,has_approved_interaction,Disease::C0009324
609,609,Compound::DB00244,has_approved_interaction,Disease::C0009324
610,610,Compound::DB00359,has_approved_interaction,Disease::C0009324
611,611,Compound::DB00741,has_approved_interaction,Disease::C0009324
612,612,Compound::DB00795,has_approved_interaction,Disease::C0009324
613,613,Compound::DB00860,has_approved_interaction,Disease::C0009324
614,614,Compound::DB01014,has_approved_interaction,Disease::C0009324
615,615,Compound::DB01380,has_approved_interaction,Disease::C0009324
616,616,Compound::DB06674,has_approved_interaction,Disease::C0009324
617,617,Compound::DB09033,has_approved_interaction,Disease::C0009324
618,618,Compound::DB00145,has_approved_interaction,Disease::C0009443
619,619,Compound::DB00201,has_approved_interaction,Disease::C0009443
620,620,Compound::DB00316,has_approved_interaction,Disease::C0009443
621,621,Compound::DB00318,has_approved_interaction,Disease::C0009443
622,622,Compound::DB00327,has_approved_interaction,Disease::C0009443
623,623,Compound::DB00341,has_approved_interaction,Disease::C0009443
624,624,Compound::DB00366,has_approved_interaction,Disease::C0009443
625,625,Compound::DB00388,has_approved_interaction,Disease::C0009443
626,626,Compound::DB00397,has_approved_interaction,Disease::C0009443
627,627,Compound::DB00427,has_approved_interaction,Disease::C0009443
628,628,Compound::DB00455,has_approved_interaction,Disease::C0009443
629,629,Compound::DB00462,has_approved_interaction,Disease::C0009443
630,630,Compound::DB00514,has_approved_interaction,Disease::C0009443
631,631,Compound::DB00719,has_approved_interaction,Disease::C0009443
632,632,Compound::DB00747,has_approved_interaction,Disease::C0009443
633,633,Compound::DB00748,has_approved_interaction,Disease::C0009443
634,634,Compound::DB00852,has_approved_interaction,Disease::C0009443
635,635,Compound::DB00874,has_approved_interaction,Disease::C0009443
636,636,Compound::DB00936,has_approved_interaction,Disease::C0009443
637,637,Compound::DB00945,has_approved_interaction,Disease::C0009443
638,638,Compound::DB00956,has_approved_interaction,Disease::C0009443
639,639,Compound::DB00967,has_approved_interaction,Disease::C0009443
640,640,Compound::DB01064,has_approved_interaction,Disease::C0009443
641,641,Compound::DB01114,has_approved_interaction,Disease::C0009443
642,642,Compound::DB01176,has_approved_interaction,Disease::C0009443
643,643,Compound::DB01237,has_approved_interaction,Disease::C0009443
644,644,Compound::DB01240,has_approved_interaction,Disease::C0009443
645,645,Compound::DB01364,has_approved_interaction,Disease::C0009443
